Subject,CatNbr,Course Title,Sect,Type,Location,Summer 2019,Fall 2019,Spring 2020,Summer 2020,Fall 2020,Spring 2021,Summer 2021,Fall 2021,Spring 2022,Summer 2022,Fall 2022,Spring 2023,Summer 2023,Fall 2023,Spring 2024,Summer 2024,Fall 2024
PSYC,260,Intro-Social Psyc,D100,LEC,BURNABY,,195.0,200.0,,,200.0,,250.0,200.0,,250.0,229.0,,250.0,250.0,,250.0
PSYC,260,Intro-Social Psyc,D100,OLC,BURNABY,,,,,250.0,,,,,,,,,,,,
PSYC,260,Intro-Social Psyc,J100,LEC,HRBRCNTR,,40.0,,,,,,,,,,,,,,,
PSYC,268,Intro. to Law and Psychology,B100,LEC,BURNABY,,,,,,,,,,,150.0,,,,,,
PSYC,268,Intro. to Law and Psychology,C100,SEC,BURNABY,60.0,,,,,,,,,,,,,,,,
PSYC,268,Intro. to Law and Psychology,C200,SEC,BURNABY,60.0,,,,,,,,,,,,,,,,
PSYC,268,Intro. to Law and Psychology,D100,LEC,BURNABY,,150.0,150.0,,150.0,165.0,,150.0,150.0,,,180.0,,180.0,150.0,,250.0
PSYC,268,Intro. to Law and Psychology,J100,LEC,HRBRCNTR,,,,,,,130.0,,,,,,,,,,
PSYC,280,Intro to Biological Psychology,C100,OLC,BURNABY,,,,,75.0,45.0,60.0,60.0,60.0,,,,,,,,
PSYC,280,Intro to Biological Psychology,C100,SEC,BURNABY,65.0,60.0,60.0,60.0,,,,,,,,,,,,,
PSYC,280,Intro to Biological Psychology,D100,LEC,BURNABY,105.0,,150.0,125.0,,150.0,100.0,,,150.0,150.0,,150.0,,150.0,200.0,250.0
PSYC,280,Intro to Biological Psychology,E100,LEC,BURNABY,,,,,,,,,,,,200.0,,,,,
PSYC,280,Intro to Biological Psychology,J100,LEC,HRBRCNTR,,,,34.0,,,,,,,,,,,,,
PSYC,300W,Critical Analysis of Issues,D100,LEC,BURNABY,187.0,204.0,204.0,204.0,204.0,204.0,,238.0,238.0,204.0,204.0,204.0,,238.0,272.0,,240.0
PSYC,301,Research/Data Anal.,D100,LEC,BURNABY,,40.0,40.0,,40.0,40.0,,40.0,40.0,,40.0,40.0,,40.0,40.0,,40.0
PSYC,303,Perception,D100,LEC,BURNABY,,50.0,50.0,,80.0,75.0,,100.0,50.0,,100.0,50.0,,50.0,60.0,,100.0
PSYC,308,History of Psychology,D100,LEC,BURNABY,,150.0,,,200.0,100.0,,,150.0,,,195.0,,100.0,100.0,100.0,100.0
PSYC,308,History of Psychology,D200,LEC,BURNABY,,,,,,,,,,,150.0,,,,,,
PSYC,325,Learning and Memory,B100,LEC,BURNABY,,,,,,,,,,,,180.0,,,,,
PSYC,325,Learning and Memory,D100,LEC,BURNABY,115.0,,150.0,150.0,,160.0,225.0,,180.0,150.0,,,,,160.0,150.0,
PSYC,330,Attention,D100,LEC,BURNABY,,150.0,150.0,,180.0,150.0,,150.0,200.0,,150.0,150.0,,100.0,100.0,,150.0
PSYC,352,Culture and Cognition,B100,LEC,BURNABY,,,,,,,,,,,,,,,100.0,,
PSYC,352,Culture and Cognition,D100,LEC,BURNABY,100.0,100.0,,,100.0,100.0,,,,,,,,,,,150.0
PSYC,352,Culture and Cognition,OL01,OLC,BURNABY,,,,,,,,,100.0,100.0,,,,,,,
PSYC,354,Children's Thinking,D100,LEC,BURNABY,,126.0,114.0,,114.0,114.0,,114.0,114.0,,,,,,114.0,,
PSYC,355,Adolescent Develop.,D100,LEC,BURNABY,,,,,,,,,,,,,100.0,,,180.0,
PSYC,355,Adolescent Develop.,J100,LEC,HRBRCNTR,,,,,,200.0,,,,,,,,,,,
PSYC,356,Devl.Psychopathology,D100,LEC,BURNABY,,,,,,,,,200.0,,,150.0,,180.0,160.0,,
PSYC,357,Adulthood and Aging,D100,LEC,BURNABY,,100.0,100.0,,100.0,150.0,,,,,100.0,100.0,,100.0,150.0,,
PSYC,357,Adulthood and Aging,J100,LEC,HRBRCNTR,,,40.0,,,,,,,,,,,,,,
PSYC,358,Lang and Social Interaction,D100,LEC,BURNABY,,,,,,,,,,,,,,100.0,,,150.0
PSYC,359,Developmental Disabilities,D100,LEC,BURNABY,100.0,100.0,,100.0,100.0,,100.0,,,,,,100.0,100.0,,,
PSYC,359,Developmental Disabilities,D300,LEC,BURNABY,,,,,,,,,,,,,100.0,,,,
PSYC,361,Individual Differences,D100,LEC,BURNABY,,,,,,,,,,,,,,,,,150.0
PSYC,361,Individual Diifferences,D100,LEC,BURNABY,,,,,,,,,,,,,,140.0,,,
PSYC,362,Close Relationships,C100,OLC,BURNABY,,,,,45.0,80.0,70.0,80.0,60.0,80.0,60.0,70.0,,,,,
PSYC,362,Close Relationships,C100,SEC,BURNABY,70.0,60.0,60.0,60.0,,,,,,,,,,,,,
PSYC,362,Close Relationships,C200,OLC,BURNABY,,,,,,,,80.0,60.0,60.0,60.0,70.0,,,,,
PSYC,362,Close Relationships,C200,SEC,BURNABY,,60.0,,,,,,,,,,,,,,,
PSYC,362,Close Relationships,D100,LEC,BURNABY,,,250.0,100.0,,,,,,,,,,,150.0,,150.0
PSYC,362,Close Relationships,D100,OLC,BURNABY,,,,,151.0,,,,,,,,,,,,
PSYC,362,Close Relationships,OL01,OLC,BURNABY,,,,,,,,,,,,,100.0,160.0,,150.0,
PSYC,363,Intergroup Relations,D100,LEC,BURNABY,100.0,150.0,150.0,,150.0,150.0,,,150.0,,,150.0,100.0,160.0,150.0,,
PSYC,363,Intergroup Relations,J100,LEC,HRBRCNTR,,,,,34.0,,,,,,,,,,,,
PSYC,364,The Science of Happiness,D100,LEC,BURNABY,,,,,,,,,,,150.0,,,140.0,150.0,,
PSYC,365,Health Psychology,D100,LEC,BURNABY,,150.0,150.0,,150.0,150.0,,150.0,150.0,,150.0,150.0,,160.0,150.0,,150.0
PSYC,366,Psychology and Sustainability,D100,LEC,BURNABY,,,,,150.0,110.0,,150.0,,,,150.0,100.0,100.0,100.0,150.0,
PSYC,367,Psychology and Human Sexuality,D100,LEC,BURNABY,,,75.0,,,,,100.0,150.0,,,,,,,,
PSYC,370,Theories/Personality,D100,LEC,BURNABY,,,200.0,,,180.0,,200.0,150.0,,152.0,,,150.0,,,150.0
PSYC,371,Intervention,D100,LEC,BURNABY,,,200.0,100.0,,,,,,,150.0,150.0,,180.0,,,
PSYC,371,Intervention,D100,LEC,HRBRCNTR,75.0,,,,,,,,,,,,,,,,
PSYC,376,Experimental Psychology Law,C100,SEC,BURNABY,70.0,60.0,60.0,,,,,,,,,,,,,,
PSYC,376,Experimental Psychology Law,D100,LEC,BURNABY,,,,75.0,76.0,,,100.0,100.0,,100.0,,,100.0,100.0,,
PSYC,376,Experimental Psychology Law,OL01,OLC,BURNABY,,,,,,,,,,,,,,,,,150.0
PSYC,379,Clinical Forensic Psychology,B100,LEC,BURNABY,,,,,,,,,100.0,,,100.0,,,,,
PSYC,379,Clinical Forensic Psychology,C100,SEC,BURNABY,65.0,,,,,,,,,,,,,,,,
PSYC,379,Clinical Forensic Psychology,D100,LEC,BURNABY,,57.0,85.0,,,,,,,,100.0,,,100.0,100.0,,
PSYC,379,Clinical Forensic Psychology,J100,LEC,HRBRCNTR,,,,34.0,,,,,,,,,,,,,
PSYC,381,Behav.Endocrinology,D100,LEC,BURNABY,,,100.0,,,100.0,,,,100.0,,,,,100.0,,
PSYC,382,Cognitive Neuroscience,D100,LEC,BURNABY,,100.0,,,100.0,,,100.0,,,,,,110.0,,100.0,
PSYC,382,Cognitive Neuroscience,J100,LEC,HRBRCNTR,,,,,,,120.0,,,,,,,,,,
PSYC,383,Psychopharmacology,D100,LEC,BURNABY,,100.0,,100.0,100.0,,,,100.0,100.0,,,100.0,,80.0,,100.0
PSYC,383,Psychopharmacology,D100,LEC,HRBRCNTR,,,,,,100.0,,,,,,,,,,,
PSYC,385,Evolution and Psychology,D100,LEC,BURNABY,100.0,,,150.0,,,,150.0,,,150.0,,,,150.0,,
PSYC,386,Lab in Human Electrophysiology,D100,LEC,BURNABY,,,,,,,,,,,,,,,,,20.0
PSYC,386,Lab/Behav.Neurosci.,D100,LEC,BURNABY,,20.0,,,25.0,,,15.0,,,20.0,,,22.0,20.0,,
PSYC,388,Biolog.Rhythms/Sleep,C100,OLC,BURNABY,,,,,45.0,,,,60.0,,,,,,,,
PSYC,388,Biolog.Rhythms/Sleep,C100,SEC,BURNABY,,,60.0,,,,,,,,,,,,,,
PSYC,388,Biolog.Rhythms/Sleep,D100,LEC,BURNABY,100.0,100.0,,100.0,,,106.0,65.0,,,100.0,,100.0,80.0,,100.0,100.0
PSYC,389,Emotion and Motivation,D100,LEC,BURNABY,185.0,,,,,,,,,,,,,,,,
PSYC,391,Selected Topics in Psychology,B100,LEC,BURNABY,,,,,,,,,,,,,100.0,,,,
PSYC,391,Selected Topics in Psychology,D100,LEC,BURNABY,100.0,150.0,200.0,100.0,15.0,150.0,180.0,150.0,150.0,17.0,25.0,,18.0,40.0,80.0,150.0,150.0
PSYC,391,Selected Topics in Psychology,D200,LEC,BURNABY,105.0,150.0,150.0,,,,,,,,,,100.0,,100.0,50.0,150.0
PSYC,391,Selected Topics in Psychology,D200,OLC,BURNABY,,,,,150.0,,,,,,,,,,,,
PSYC,391,Selected Topics in Psychology,D300,LEC,BURNABY,150.0,200.0,150.0,,20.0,,,,190.0,,,,,,,180.0,150.0
PSYC,391,Selected Topics in Psychology,D400,LEC,BURNABY,,40.0,,,,,,,,,,,200.0,,,,150.0
PSYC,391,Selected Topics in Psychology,D500,LEC,BURNABY,,30.0,150.0,,,,,,,,,,,,,,
PSYC,391,Selected Topics in Psychology,J100,LEC,SURREY,,,34.0,,,,,,,,,,,,,,
PSYC,393,Research Engagement,D100,LAB,BURNABY,,,10.0,10.0,10.0,10.0,,10.0,,10.0,10.0,10.0,10.0,,10.0,,
PSYC,393,Research Engagement,D200,LAB,BURNABY,,,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,
PSYC,393,Research Engagement,D300,LAB,BURNABY,,,10.0,10.0,,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,
PSYC,393,Research Engagement,D400,LAB,BURNABY,,,,,,10.0,,,1.0,,,,,,,,
PSYC,402,Adv.Topics Hist/Theory of Psyc,D100,SEM,BURNABY,,,10.0,10.0,,,,,,,,10.0,,,,,
PSYC,402,Adv.Topics Hist/Theory of Psyc,D200,SEM,BURNABY,,,10.0,,,10.0,,,10.0,,,10.0,,,,,
PSYC,410,Research Design I,D100,SEM,BURNABY,,10.0,,,10.0,,,7.0,,,10.0,,,8.0,,,3.0
PSYC,411,Research Design II,D100,SEM,BURNABY,,,10.0,,,3.0,,,1.0,,,5.0,,,10.0,,
PSYC,425,Field School I,D100,FLD,OFF,,,,,,,,,,,,,8.0,,,,
PSYC,426,Field School II,D100,FLD,OFF,,,,,,,,,,,,,8.0,,,,
PSYC,441,Advanced Topics Clinical Psyc,D100,SEM,BURNABY,,,5.0,,,1.0,,,5.0,,,,4.0,,20.0,,10.0
PSYC,450,Adv. Topics in Dev. Psychology,D100,FLD,OFF,,,,,,,,,,,,,8.0,,,,
PSYC,450,Adv. Topics in Dev. Psychology,D100,SEM,BURNABY,,,15.0,,20.0,15.0,,,,,5.0,10.0,,20.0,8.0,,10.0
PSYC,450,Adv. Topics in Dev. Psychology,D200,SEM,BURNABY,,,7.0,,,,,,,,,,,,7.0,,
PSYC,457,Behav Neurosc Honours Proposal,D100,IND,BURNABY,,7.0,,,,,,,,,,,,,,,
PSYC,459,Behav Neurosci Honours Thesis,D100,IND,BURNABY,,,5.0,,,,,,,,,,,,,,
PSYC,461,Advanced Topics in Social Psyc,D100,SEM,BURNABY,,2.0,20.0,,,,15.0,,,20.0,,20.0,,,20.0,,
PSYC,476,Adv.Topics Law & Forensic Psyc,D100,SEM,BURNABY,,,12.0,,15.0,10.0,,10.0,,,10.0,14.0,,15.0,,,
PSYC,476,Adv.Topics Law & Forensic Psyc,D200,SEM,BURNABY,,,,,10.0,,,,,,20.0,,,,,,
PSYC,480,Adv.Topics in Biological Psyc,D100,SEM,BURNABY,,,,,,,1.0,,,,,8.0,,1.0,,,
PSYC,490,Honours  Project,D100,SEM,BURNABY,,23.0,,,25.0,,,20.0,,,,,,,,,
PSYC,490,Honours Project,D100,SEM,BURNABY,,,,,,,,,,,20.0,,,20.0,,,25.0
PSYC,491,Advanced Topics in Psychology,D100,SEM,BURNABY,,20.0,,,20.0,,,,20.0,,,,,,20.0,,
PSYC,493,Directed Studies,D100,IND,BURNABY,,,10.0,20.0,20.0,10.0,20.0,20.0,10.0,20.0,20.0,10.0,20.0,20.0,10.0,20.0,
PSYC,493,Directed Studies,D100,SEC,BURNABY,20.0,20.0,,,,,,,,,,,,,,,
PSYC,494,Directed Studies,D100,IND,BURNABY,,,10.0,,,10.0,20.0,,10.0,20.0,20.0,10.0,,20.0,,20.0,
PSYC,494,Directed Studies,D100,SEC,BURNABY,,20.0,,,,,,,,,,,,,,,
PSYC,495,Directed Studies,D100,IND,BURNABY,,,10.0,,,,,,,,,,20.0,,,,
PSYC,499,Honours Project,D100,IND,BURNABY,,,15.0,,,17.0,,,17.0,,,17.0,,,25.0,,
PUB,101,Publication of Self,D100,LEC,BURNABY,,,,,,,,,,,,61.0,,,,,
PUB,101,Publication of Self,D100,LEC,HRBRCNTR,,42.0,42.0,,42.0,43.0,,,63.0,,42.0,,,42.0,42.0,,42.0
PUB,131,Publication Design Technologie,B100,OLC,HRBRCNTR,,,,,,,,,,,,,,72.0,,,63.0
PUB,131,Publication Design Technologie,E100,LEC,HRBRCNTR,,72.0,,,72.0,,,72.0,,,72.0,,,,,,
PUB,201,Pub. of Professional Self,D100,LEC,HRBRCNTR,,,42.0,,,42.0,,,21.0,,,21.0,,,,,
PUB,210W,Fundmentals Professional Writ.,D100,LEC,HRBRCNTR,,,35.0,,,,,,,,,,,,,,
PUB,210W,Professional Writing Workshop,D100,LEC,HRBRCNTR,,,,,,30.0,,,,,,30.0,,,,,
PUB,231,Graphic Design Fundamentals,B100,SEM,HRBRCNTR,,,,,,,,,,,,,,,21.0,,
PUB,231,Graphic Design Fundamentals,D100,SEM,HRBRCNTR,42.0,,42.0,42.0,,42.0,42.0,,42.0,,,,21.0,,,,
PUB,331,Graphic Design Transition:Book,D100,LEC,HRBRCNTR,,42.0,,,42.0,,,42.0,,,42.0,,,42.0,,,44.0
PUB,332,Graphic Design Transition:Per,B100,OLC,HRBRCNTR,,,,,,,,,,,,,21.0,,42.0,21.0,
PUB,332,Graphic Design Transition:Per,E100,LEC,HRBRCNTR,42.0,,42.0,42.0,,42.0,42.0,,42.0,,,42.0,,,,,
PUB,332,Graphic Design Transition:Per,OL02,OLC,BURNABY,,,,,,,,,,30.0,,,,,,,
PUB,350,Marketing for Book Publishers,D100,LEC,HRBRCNTR,,35.0,35.0,,35.0,35.0,,35.0,35.0,,35.0,35.0,,35.0,35.0,,35.0
PUB,355W,Online Marketing for Publisher,D100,LEC,HRBRCNTR,,35.0,35.0,,35.0,35.0,,,,,,,,,,,
PUB,355W,Online Marketing for Publisher,OL01,OLC,BURNABY,,,,,,,,,,,,,,,,65.0,
PUB,371,Book Publish. Industry in Can.,D100,LEC,HRBRCNTR,,30.0,,,,,,30.0,,,,,,,,,35.0
PUB,372,The Book Publishing Process,C100,OLC,BURNABY,,,,,,,50.0,,,,,,,,,,
PUB,372,The Book Publishing Process,C100,SEC,BURNABY,50.0,,,50.0,,,,,,,,,,,,,
PUB,372,The Book Publishing Process,D100,SEM,HRBRCNTR,,54.0,,,54.0,,,,,,,,,54.0,,,
PUB,372,The Book Publishing Process,OL01,OLC,BURNABY,,,,,,,,,,,50.0,,,,50.0,,
PUB,375,Magazine Media Publishing,D100,LEC,HRBRCNTR,,,,,,,,,,,,,36.0,,,,
PUB,375,Magazine Media Publishing,E100,LEC,HRBRCNTR,,72.0,72.0,,72.0,,,72.0,72.0,,72.0,,,72.0,,,72.0
PUB,411,Making Knowledge Public,D100,SEM,HRBRCNTR,,,,,,,,,,,13.0,,,21.0,,,
PUB,431,Publication Design Project,D100,SEM,HRBRCNTR,,,,,,,,,,,,42.0,,,21.0,,
PUB,431,The Page and the Screen,D100,LEC,HRBRCNTR,,,21.0,,,,,,,,,,,,,,
PUB,438,Design Awareness in Publishing,D100,LEC,BURNABY,,,,,,21.0,,,,,,,,,,,
PUB,438,Design Awareness in Publishing,D100,LEC,HRBRCNTR,,,,,,,21.0,,,,,,,,,,
PUB,438,Design Awareness in Publishing,D100,SEM,HRBRCNTR,,,,42.0,,,,,,,,,,,,,
PUB,438,Design Awareness in Publishing,OL01,OLC,BURNABY,,,,,,,,,,,,,,,,25.0,
PUB,448,Publishing and Social Change,D100,SEM,HRBRCNTR,,,35.0,,,,,,35.0,,,,,,35.0,,
PUB,450,Business of Book Publishing,D100,SEM,HRBRCNTR,,,35.0,,,30.0,,,30.0,,,30.0,,,,,
PUB,456,Event Planning and Management,D100,SEM,HRBRCNTR,,40.0,,,40.0,,,40.0,40.0,,40.0,35.0,,40.0,35.0,,40.0
PUB,456,Event Planning and Management,E100,SEM,HRBRCNTR,,,40.0,,,40.0,,,,,,,,,,,
PUB,458,Journalism - Publishing Prob.,BLS1,OLC,HRBRCNTR,,,,,,,,,,,,,,,,40.0,
PUB,458,Journalism - Publishing Prob.,D100,LEC,HRBRCNTR,,,,,,,40.0,,,40.0,,,40.0,,,,
PUB,477,Publishing Practicum,D100,SEM,HRBRCNTR,,,,,15.0,,,,,,,,,,,,
PUB,480,Special Topics in Publishing,D100,SEM,HRBRCNTR,40.0,,30.0,40.0,,15.0,,,25.0,,,,35.0,30.0,,,
PUB,480,Special Topics in Publishing,D200,SEM,HRBRCNTR,,,,30.0,,,,,15.0,,,,,,,,
PUB,480,Special Topics in Publishing,E100,SEM,HRBRCNTR,,,,,30.0,,30.0,30.0,,,30.0,,,,,,
PUB,480,Special Topics in Publishing,OL01,OLC,BURNABY,,,,,,,,,,30.0,,,,30.0,,,
PUB,480,Special Topics in Publishing,OL01,OLC,HRBRCNTR,,,,,,,,,,,,,,,,35.0,40.0
PUB,484,Directed Readings Publishing,D100,LEC,HRBRCNTR,,,,2.0,,,,,,,,,,,,,
PUNJ,100,Introduction to Punjabi I,E900,TUT,SURREY,,25.0,,,25.0,,,,,,,,,,,,
PUNJ,100,Introductory Punjabi I,E900,TUT,BURNABY,,,,,,,,,25.0,,,,,,,,
PUNJ,100,Introductory Punjabi I,E900,TUT,SURREY,,,,,,,,25.0,,,25.0,25.0,,30.0,28.0,,25.0
REM,100,Global Change,C100,OLC,BURNABY,,,,,80.0,,,,,,,,,,,,
REM,100,Global Change,C100,SEC,BURNABY,80.0,80.0,80.0,80.0,,,,,,,,,,,,,
REM,100,Global Change,C200,SEC,BURNABY,,,,80.0,,,,,,,,,,,,,
REM,100,Global Change,D100,LEC,BURNABY,,209.0,162.0,,225.0,300.0,,,100.0,,250.0,220.0,,225.0,,,225.0
REM,100,Global Change,D100,LEC,HRBRCNTR,,,,,,,200.0,,,,,,,,,,
REM,100,Global Change,D200,LEC,HRBRCNTR,51.0,,,,,,,,,,,,,,,,
REM,100,Global Change,OL01,OLC,BURNABY,,,,,,,,260.0,350.0,300.0,300.0,300.0,300.0,300.0,300.0,350.0,300.0
REM,200,Intro to Res Environ Mgmt,D100,LEC,BURNABY,,,100.0,,,75.0,40.0,,,,,112.0,,,100.0,,
REM,202W,Tech Com - Enviro Profs & Plan,D100,LEC,BURNABY,,,27.0,,40.0,,,48.0,,,50.0,,,75.0,,,100.0
REM,207,Indig Peoples & Resource Mgmt,D100,LEC,BURNABY,,,,,,,,,60.0,,,65.0,,,75.0,,
REM,207,STT - Indig. Ppl & Res. Mgmt.,D100,LEC,BURNABY,,25.0,,,25.0,,,,,,,,,,,,
REM,211,Intro to Applied Ecology,D100,LEC,BURNABY,,,,,,60.0,,65.0,,,75.0,,,100.0,,,100.0
REM,221,Systems Thinking,D100,LEC,BURNABY,,,,,,75.0,,,60.0,,,60.0,,,75.0,,
REM,221,Systems Thinking,D100,SEM,BURNABY,,40.0,,,75.0,,,,,,,,,,,,
REM,221,Systems Thinking,D100,SEM,HRBRCNTR,30.0,,,,,,,,,,,,,,,,
REM,225,Quantitative Toolkit,D100,LEC,BURNABY,,,,,40.0,,,50.0,,,50.0,,,75.0,,,75.0
REM,281,Sustainable Comm. & World,D100,LEC,BURNABY,30.0,,,30.0,,,,,,,,,,,,,
REM,281,Sustainable Comm. & World,D100,LEC,HRBRCNTR,,,,,,100.0,,,,,,,,,,,
REM,311,Applied Ecology,D100,LEC,BURNABY,,40.0,,,50.0,50.0,,60.0,60.0,,,60.0,,,,,
REM,311,Applied Ecology,D200,LEC,BURNABY,,,50.0,,,,,,,,,,,,,,
REM,311,Applied Population Ecology,D100,LEC,BURNABY,,,,,,,,,,,,,,60.0,60.0,,58.0
REM,319,Environmental Law,E100,LEC,HRBRCNTR,,,50.0,,,,,,,,,,,,,,
REM,319,Environmental Law,E200,LEC,HRBRCNTR,,45.0,,,,,,,,,,,,,,,
REM,319,Environmental and Planning Law,D100,LEC,BURNABY,,,,,,,,,,,,,,,60.0,55.0,
REM,319,Environmental and Planning Law,D200,SEM,HRBRCNTR,,,,,,,,,,,,85.0,,,,,
REM,319,Environmental and Planning Law,E100,LEC,HRBRCNTR,,,,60.0,,,129.0,,100.0,,,,,,,,
REM,319,Environmental and Planning Law,E200,LEC,HRBRCNTR,,,,,60.0,,,,,,,,,,,,
REM,320W,Ethics and the Environment,D100,LEC,HRBRCNTR,,,,,60.0,,,,,,,,,,,,
REM,320W,Ethics and the Environment,D100,SEM,BURNABY,,,,,,,,,,,,,,,75.0,,
REM,320W,Ethics and the Environment,E100,SEM,BURNABY,,,,,,,,,,,,50.0,,,,,
REM,320W,Ethics and the Environment,E100,SEM,HRBRCNTR,,,,,,,,,50.0,,,,,,,,
REM,321,Ecological Economics,D100,LEC,BURNABY,,100.0,,,125.0,,,110.0,,,135.0,,,115.0,,,100.0
REM,325,Uncertainty and Risk,D100,LEC,BURNABY,,,,,,25.0,,,40.0,,,40.0,50.0,,,,
REM,334,Past Climates,D100,SEM,BURNABY,,,,,,,,,40.0,,,,,,,,
REM,350,Sustainable Climate & Society,D100,LEC,BURNABY,,,,,,,,,140.0,,,113.0,,,,100.0,
REM,350,Sustainable Climate & Society,D100,LEC,SURREY,,,,,,,,,,,100.0,,,60.0,,,
REM,350,Sustainable Climate & Society,D200,LEC,SURREY,,,,,,,,,50.0,,,,,,,,
REM,350,Sustainable Climate & Society,D300,LEC,BURNABY,,,,,,,,,75.0,,,,,,,,
REM,350,Sustainable Climate & Society,E100,LEC,SURREY,,,,,,,,,,,,,,,,,75.0
REM,350,Sustainable energy-materials,D100,LEC,BURNABY,,,220.0,,,150.0,,,,,,,,,,,
REM,355,Sustainable Transportation,D100,LEC,BURNABY,,60.0,,,60.0,,,60.0,,,75.0,,,,75.0,,
REM,356W,Environmental Policy,D100,LEC,BURNABY,,,,,,,,,,,,,,100.0,,,
REM,356W,Environmental Policy,D100,SEM,BURNABY,,,,,,,,80.0,,,87.0,,,,,,100.0
REM,356W,Inst. Arr. Envr. Mgmt.,D100,SEM,BURNABY,,75.0,,,75.0,,,,,,,,,,,,
REM,357,Sustainable Food Systems,D100,LEC,BURNABY,,,,,60.0,,,,60.0,,65.0,,,60.0,,,
REM,357,Sustainable Food Systems,D100,LEC,ZAF,,,,,,,,,,,,,,,,5.0,
REM,363,Special Topics,D500,LEC,BURNABY,,24.0,,,,,,,,,,,,,,,
REM,370,Ocean Resources,D100,LEC,BURNABY,,60.0,,,50.0,,,,,,,,,,,,
REM,375,Coastal Ecology/Conservation,B100,OLC,BURNABY,,,,,,,,,,,,100.0,,,,,
REM,375,Coastal Ecology/Conservation,D100,LEC,BURNABY,,40.0,,,75.0,75.0,,,,,,,,,75.0,,
REM,381,Building Sustainable Comm.,D100,LEC,HRBRCNTR,,24.0,30.0,,60.0,,,,,,,,,,,,
REM,381,Building Sustainable Comm.,E100,LEC,HRBRCNTR,,,,30.0,,,,,,,,,,,,,
REM,381,Building Sustainable Comm.,OL01,OLC,BURNABY,,,,,,100.0,,,,,,,,,,,
REM,388,STT - Wildlife Conservation,D100,SEM,BURNABY,,50.0,,,60.0,,,,,,,,,,,,
REM,388,Wildlife Conservation,D100,LEC,BURNABY,,,,,,,,100.0,,,75.0,,,,,,75.0
REM,388,Wildlife Conservation,OL01,OLC,BURNABY,,,,,,,,,,,,,330.0,,,,
REM,406,Co-management,D200,SEM,HRBRCNTR,,,,,,25.0,,,,,,,,,,,
REM,406,Co-management,E100,SEM,BURNABY,,,,,,,,,,,,,27.0,,,,
REM,406,Co-management,E100,SEM,HRBRCNTR,,,15.0,,,,,,,40.0,,,,,,,
REM,407,Indig. Gov. & Res. Relations,D100,SEM,BURNABY,,,18.0,,,28.0,,23.0,,,30.0,,,30.0,,,10.0
REM,412,Environmental Model.,D100,LEC,BURNABY,,,20.0,,,,,,20.0,,,40.0,,,25.0,,34.0
REM,423,Res. Meth. Fisheries Assessmt,D100,LEC,BURNABY,,,,,,,,,,,25.0,,,,,,
REM,423,Res. Meth. Fisheries Assessmt,D100,SEM,BURNABY,,,,,,,,,,,,,,,,,10.0
REM,427,Avalanche Risk Management,D100,SEM,BURNABY,,,15.0,,,,,,20.0,,,,,,,,
REM,431,Climate Change and Env. Mgt,D100,SEM,BURNABY,,,,,,,,,10.0,,,12.0,,,15.0,,
REM,431,STT-Climate Change & Env. Mgt,D100,SEM,BURNABY,,,4.0,,,,,,,,,,,,,,
REM,445,Environ.Risk Assess.,D100,LEC,BURNABY,,60.0,,,50.0,,,60.0,,,40.0,,,40.0,,,
REM,446,Environmental Impact Assessmt,D100,LEC,BURNABY,,20.0,,,,,,,,,20.0,,,,,25.0,
REM,446,Environmental Impact Assessmt,D100,LEC,HRBRCNTR,,,,,,30.0,,,,,,,,,,,
REM,446,Environmental Impact Assessmt,D200,LEC,BURNABY,,,,,,,,,20.0,,,,,,,,
REM,452,Environmental Education,D100,FLD,OFF,,,,,,,,,,,,,,20.0,,,
REM,452,Environmental Education,D100,SEM,HRBRCNTR,,,,,,,3.0,,,,,,,,,,
REM,454,Water Security,D100,SEM,BURNABY,,,,,50.0,,,,,,,,,,,,
REM,463,Special Topics,D100,LEC,BAM,,,,,,,,,,10.0,,,,,,,
REM,463,Special Topics,D100,LEC,BURNABY,,,,,,,,,,,,,,10.0,,,
REM,463,Special Topics,D100,LEC,OFF,,,,5.0,,,,,,,,,,,,,
REM,463,Special Topics,D100,LEC,ZAF,,,,,,,,,,,,,,,,3.0,
REM,463,Special Topics,E100,LEC,HRBRCNTR,,,,,,,,,15.0,,,,,,,,
REM,471,Forest Ecosystems & Management,D100,SEM,BURNABY,,,,,,,,,,,,,,,,,44.0
REM,471,Forest Ecosytm.Mgmt,B100,LEC,BURNABY,,,,,,,,,,,43.0,,,,,,
REM,471,Forest Ecosytm.Mgmt,D100,LEC,BURNABY,,,54.0,,,,,,,,,,,,,,
REM,471,Forest Ecosytm.Mgmt,D100,SEM,BURNABY,,,,,,,,,,,,,,80.0,,,
REM,471,Forest Ecosytm.Mgmt,D100,SEM,HRBRCNTR,,,,,,,125.0,,,,,,,,,,
REM,481,Sust. Comm. Leadership Lab,E100,LEC,HRBRCNTR,,,8.0,,,,,,,,,,,,,,
REM,481,Sust. Comm. Leadership Lab,E100,SEM,HRBRCNTR,,,,,,20.0,,,,,,,,,,,
REM,491,Directed Studies,D100,IND,BURNABY,,,,,,,,,1.0,,1.0,,,8.0,1.0,,
